2019-05-11 20:28:04	1	17179869188	2005104_	10	success	122.228.147.138
2019-05-11 20:28:59	1	17179869188	2005105_	10	success	122.228.147.138
2019-05-11 20:29:26	1	17179869188	2005106_	10	success	122.228.147.138
2019-05-11 20:29:59	1	17179869188	2005107_	10	success	122.228.147.138
2019-05-11 20:54:16	1	17179869188	2005107_	10	success	122.228.147.138
2019-05-11 21:04:46	1	17179869190	2005107_	10	success	122.228.147.138
2019-05-11 22:42:10	1	17179869185	2005106_	10	success	122.228.147.138
2019-05-11 22:51:01	1	17179869185	2005904_	10	success	122.228.147.138
2019-05-11 22:52:11	1	17179869185	2005092_	10	success	122.228.147.138
2019-05-11 22:52:26	1	17179869185	2005102_	10	success	122.228.147.138
2019-05-11 22:52:32	1	17179869185	2005107_	10	success	122.228.147.138
2019-05-11 23:20:51	1	17179869190	2005107_	10	success	122.228.147.138
2019-05-11 23:21:18	1	17179869190	2005107_	10	success	122.228.147.138
2019-05-11 23:21:59	1	17179869190	2005904_	100	success	122.228.147.138
2019-05-11 23:47:05	1	17179869190	2005904_	100	success	122.228.147.138
2019-05-11 23:47:10	1	17179869190	2005106_	100	success	122.228.147.138
2019-05-11 23:47:19	1	17179869192	2005106_	100	success	122.228.147.138
2019-05-11 23:47:22	1	17179869192	2005106_	100	success	122.228.147.138
2019-05-11 23:47:37	1	17179869192	2005904_	100	success	122.228.147.138
2019-05-11 23:48:52	1	17179869192	2005107_	100	success	122.228.147.138
